"#","Game","Release date","Price","Score rank(Userscore / Metascore)","Owners","Playtime (Median)","Developer(s)","Publisher(s)"
"392","Pantheon","Oct 4, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Interdimensional Designs","Interdimensional Designs"
"393","The Driver's Mission","Mar 31, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","olusola ifeanyichukwu olaoye","olusola ifeanyichukwu olaoye"
"394","Enshrouded World: Home Truths","Feb 26, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","","RogueCode (PTY) LTD"
"395","Tale of Palmi","Jul 30, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","F.G.I.","VinciGames"
"396","The Secret of Puffin Cove","Dec 12, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Play2Speak","Silverwing Productions S.L."
"397","ANSIBLE","Nov 8, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","","Andymente"
"399","Tower Defense > Red Rose Rising","Jun 5, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Niu Studio","Niu Studio"
"400","PixNautiCraft","Nov 17, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","NK CREATIV DIGITAL","SureHit Studio LLC"
"401","King of the Dead","Sep 17, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Closed","Closed"
"402","My Beastly Lovers","Feb 10, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Holy Potato Studios","Holy Potato Studios"
"403","Roanoke","Feb 12, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FailoutGames","FailoutGames"
"404","The Woods","May 31, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Moonware Games","Moonware Games"
"405","Angry King","Nov 5, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PixToPix Studios","Firehawk Studios"
"406","Dark Tales: Edgar Allan Poe's The Mystery of Marie Roget Collector's Edition","Feb 22, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AMAX Interactive","Big Fish Games"
"407","Dark Dimensions: Somber Song Collector's Edition","Apr 18, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Daily Magic Productions","Big Fish Games"
"408","Crossing Man","Jun 12, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VERTEX HORIZON","NINE VR"
"409","The Fiend's Tavern","Jun 4, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ferocious Bunny","Ferocious Bunny"
"410","CPRC: Extant Hunters","Jul 16, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Theine Dreams LLC","Theine Dreams LLC"
"411","CyberLink PowerDVD 18 Ultra - Media player, video player, 4k media player, 360 video","May 16, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CyberLink","Koch Media"
"413","Invaders! From Outer Space","Sep 11, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Crenetic GmbH Studios","familyplay"
"414","BLASTER LiLO","Dec 28, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fabio Cardini","Fabio Cardini"
"415","Off the Record: The Final Interview Collector's Edition","Jun 6, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Eipix Entertainment","Big Fish Games"
"416","Pi is Everything","May 2, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TOK Labs","TOK Labs"
"417","MAGIX Photostory 2019 Deluxe Steam Edition","Aug 28, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MAGIX Software GmbH","MAGIX Software GmbH"
"418","Super Puzzle Galaxy","Jul 5, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","2 Bears Studio","Vive Studios"
"419","Gump","Jan 27, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ursine","Ursine"
"420","Alien Food Frenzy","Feb 15, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","AFF Dev Team","Remley Worldwide Productions LLC"
"421","Kara's Darkness Chapter One","Jun 5, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Matthew Robert Carmack","Matthew Robert Carmack"
"422","Dumb Stone Card Game","Aug 18, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FlyingCubicle","-"
"423","Rockochet","Aug 6, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PixPan Studios","PixPan Studios"
"424","FFXV WINDOWS EDITION 4K Resolution Pack","Mar 6, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Square Enix","Square Enix"
"425","Space Ashes","Oct 8, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Jonathan Moreau (NazTaiL)","Jonathan Moreau (NazTaiL)"
"426","Puzzle Lab","Sep 25, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Astrocat Studios","Astrocat Studios"
"427","Monster RPG 3","Apr 23, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Nooskewl","Nooskewl"
"428","Dawn of the Celestialpod","Jun 12, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","GWAMM LLC","GWAMM LLC"
"429","Gallery One","Aug 10, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tim Rachor","Tim Rachor"
"430","The Turdler","Aug 30, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BucketShop Games","BucketShop Games"
"431","Professor Chuckenhope","Nov 16, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Tilted Reality","Tilted Reality"
"432","Photo & Graphic Designer 15 Steam Edition","Jan 15, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MAGIX Software GmbH","MAGIX Software GmbH"
"434","Forgotten World","Jul 18, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Valerio Palma, Cristian Maraglino","Insitor Studio"
"435","Muerte's Arena","Oct 22, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Rodrigo Reyes","Rodrigo Reyes"
"436","Tiger Soldier Ⅰ","Dec 19, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TigerQiuQiu","TigerQiuQiu"
"437","Don't Look Back","Mar 20, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","UltraDarthVader","UltraDarthVader"
"438","NextFX","Jul 6, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Subsun LLC","Subsun LLC"
"439","Where is my family","Aug 11, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Joël Keutgen","Wimfgame"
"440","The Departure","Jan 29, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","FailoutGames, DanLamb47","FailoutGames"
"441","Legend of Long Night","Apr 17, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Joyo Games","Joyo Games"
"442","Dirt Bike Insanity","Jun 15, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","dev4play","dev4play"
"444","Epic Game Theory","Oct 3, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Onix Fox","Onix Fox"
"445","DDS(D.I.Y Drone Simulator) Demo","Mar 6, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Juicy Lab","Juicy Lab"
"446","Downtown","Apr 23, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TephraSPB","TephraSPB"
"447",">Mars Taken","Mar 23, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CX Distribution","CX Distribution"
"448","Xenocite Clad","Jun 30, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","","MP Game Studios"
"450","Face au train","Mar 27, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Hevok","SNCF Réseau"
"451","Yozakura Wizard VR","Mar 2, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ProntiatVR","ProntiatVR"
"452","The Firlyn Stones *No More Updates*","May 1, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Voyder Rozann","Voyder Rozann"
"453","Boo Boo Bananas","May 29, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Flying Baby Productions","Flying Baby Productions"
"454","Bully Store","May 30, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VERTEX HORIZON","NINE VR"
"455","MAGIX Video Pro X10 Steam Edition","Jul 5, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MAGIX Software GmbH","MAGIX Software GmbH"
"456","Dr. Schplot's Nanobots","Nov 28, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Middle City Games","Dark Inertia Studios"
"457","Dragonward","Apr 7, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","PunyMagus","PunyMagus"
"458","A Divided Light","Apr 3, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Pinky Up Games","Pinky Up Games"
"459","Two Wars - Part 1","Jul 9, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Triority","Triority"
"460","Starcaster","Jul 25, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Steam Blade Games","Steam Blade Games"
"461","Alpha/Omega: The Christian RPG","May 10, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BUD Games","BUD Games"
"462","Virtual Reality Neuron Tracer","Oct 25, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ViSUS LLC","ViSOAR"
"464","Strive","Jun 14, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Vincae Entertainment","Vincae Entertainment"
"465","Shimmer","Oct 3, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zatara Software Ltd","Zatara Software Ltd"
"466","Tiger Tank 59 A-Gun","Oct 25, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TigerQiuQiu","TigerQiuQiu"
"467","Tiger Tank 59 Ⅰ","Jul 23, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TigerQiuQiu","TigerQiuQiu"
"470","Island Build Masters","Feb 7, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Evgeniy Psarev, Alexey Irhin, Dmitry Ryabchunov","Fenix"
"471","AmazeD 3D","Nov 6, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Retrover Games","Retrover Games"
"472","ShapeSim - Construction Set","Aug 6, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ShapeSim","ShapeSim"
"473","GR_D","Jul 14, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Deeli network","T-Tooth Workshop"
"474","Deep Dark Labyrinth","Jun 21, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Deep Van","Deep Van"
"475","Excursion","Aug 17, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Glyphs in Lines, LLC","Glyphs in Lines, LLC"
"476","The Goracle","Oct 31, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Henry Jacobs, Ken Jacobs","Silent Daddio Studios"
"477","Infinity","Sep 27, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Shadowborn Interactive","Shadowborn Interactive"
"478","Two Inns at Miller's Hollow","May 18, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","enBask Studios","enBask Studios"
"479","PSI Magic","Jan 20, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Synrec","Synrec"
"481","Hir Corruption","Nov 28, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","","Pink Label Games"
"482","Deep Noise","Jul 12, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","OnPluto","OnPluto"
"483","Team A.R.G. Anthology","Jul 30, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Team A.R.G., Blake W. Ford","Radical Piece"
"484","Tiger Striker","Oct 1, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TigerQiuQiu","TigerQiuQiu"
"485","Ascend","Sep 15, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Itai Parnes","Revamp Games"
"486","System Siege","Jun 12, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","56 Game Studios","56 Game Studios"
"487","Tiger Fighter 1931","Aug 15, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","TigerQiuQiu","TigerQiuQiu"
"488","In your Shadow","Nov 30, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zohar Neiger","Zohar Neiger"
"489","Hunter's Trial: The fight never ends","Dec 12, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ESAT, Crazy Unicorn","ESAT"
"490","Korean Scary Folk Tales VR : The Forbidden Book","Jun 15, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VoleR Creative","VoleR Creative"
"491","PASKA BATTLE STYLE!","Dec 18, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","No one important","No one important"
"493","Galaxity Beta","Nov 8, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MAMMOSSIX Co., Ltd.","MAMMOSSIX Co., Ltd."
"494","Zero spring episode 2","Nov 29, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sonic-Alpha","NS"
"495","Ashes of the Ark","Jun 27, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SuperSecret","SuperSecret"
"496","Mermaid Land","Mar 16, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Captain Fluffy","Captain Fluffy"
"497","Station 21 - Space Station Simulator","Feb 16, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Robert Ferry","Robert Ferry"
"498","CryptoFarm","Sep 14, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Wonderbox Games","Wonderbox Games"
"499","Castle Rencounter","Nov 9, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","13-lab","13-lab, azimut team"
"500","Pixel Beef Battle","Apr 21, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Slime King Games","Slime King Games"
"501","Semi-Sweet Tofu","May 3, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Team TatoTaco","Ottercopter Studios, LLC"
"502","Memoir","Apr 27, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lai Ze Ren, Oori","Ren Production Sdn Bhd"
"503","Rocket Island","Jul 1, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Education These Days Ltd","Education These Days Ltd"
"504","SOS Atlas","Jul 11, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Third Gate Studios","Third Gate Studios"
"505","Gull Kebap VR","Jun 14, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","wosabi","wosabi"
"506","Orc Towers VR","Dec 24, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Coding Jar Studios Inc.","Coding Jar Studios Inc."
"507","Soul Reaper: Unreap Commander","Apr 24, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Power Level Studios Inc.","Power Level Studios Inc."
"508","VR Soccer Training","Mar 9, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Digitalzone","Digitalzone"
"509","Infinite Vector","Apr 16, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","The Burning Red Design","The Burning Red Design"
"510","Emoto","Sep 27, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Guangzhou little lamb Animation Technology Co., Ltd.","Guangzhou little lamb Animation Technology Co., Ltd."
"511","SceneThere","Aug 21, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SceneThere AB","SceneThere AB"
"512","Endurance","Jan 16, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gestmorph Games","Gestmorph Games"
"513","Towards a perilous journey","Jul 23, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Sparkly Games","Sparkly Games"
"514","Moon Landing VR","Nov 7, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lindero Edutainment","Lindero Edutainment"
"515","Expedition Oregon","Nov 7, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Your Friends Upstairs","Your Friends Upstairs"
"516","theViewer","Oct 29, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","theConstructVR","theConstruct"
"517","Tank of War-VR","Jan 2, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","梵天游戏","梵天游戏"
"518","Vinhomes Metropolis VR Interior","Jul 17, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Holomia","Holomia"
"519","StoneDefence","Nov 16, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RenZhai(人宅)","RenZhai"
"520","The Tavern of Magic","Sep 7, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Gnamics Ltd.","Gnamics Ltd."
"521","God Test","Mar 21, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","God Test","God Test"
"522","Dark Visit","Jun 28, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Allyi Games","Allyi Games"
"523","悪梦er-mo","Aug 18, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","嘟嘟","獨立遊戲"
"524","Until None Remain: Battle Royale VR","Jan 18, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","D.W.S.","D.W.S."
"525","Monsters Attack","Mar 18, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Stem Tech","Stem Tech"
"526","The Finnish Virtual Art Gallery","Oct 17, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Timo Polvinen","Appila Oy"
"527","Marvelous Designer 8 for Steam","Nov 6, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","CLO Virtual Fashion","CLO Virtual Fashion"
"528","Trigger Finger","Dec 14, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Monarchy Media, LLC","Monarchy Media, LLC"
"529","Ender Story: Chapter 1","Jan 1, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","VoidForce","VoidForce"
"530","Synthrally","Jul 30, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Roseball Games","Roseball Games"
"531","kicker","Jun 13, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","ZREALITY GmbH","Olympia Verlag GmbH"
"532","The SOL Device","Jul 9, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Straitlace Studios","Straitlace Studios"
"533","Patternis","Aug 30, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Oddscure","Oddscure"
"534","Entre-Deux: Cursed","Sep 12, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","","T1 Games"
"535","Nutrients for Life","Sep 14, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MAMMOTH","MAMMOTH"
"536","Whimsical Quest","Dec 3, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Stealthygolem","Stealthygolem"
"537","Element Industry","Feb 6, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Miaoyue Studio","Miaoyue Studio"
"538","Gamble of Gods","Nov 9, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Mighty Papaya, ESAT","ESAT"
"539","Steve's Pub - Soda on tap","Sep 20, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","gitcare","gitcare"
"540","Assembly Required","Dec 17, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","MUTT Studio","MUTT Studio"
"541","Guess Da Meme","Jun 15, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","lotions for men","lotions for men"
"542","Exodus: Proxima Centauri","Aug 17, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Offworld Games, LLC","Offworld Games, LLC"
"543","Kings' Cross","Nov 27, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Azorian, kron0s_alexey, Pavel_Balakin","Elina Faritovna Balakina"
"544","Cappasity Demo","Dec 13, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Cappasity Inc.","Cappasity Inc."
"545","Debit And Credit:A Walk Through Accounting Hell","Jun 18, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","sniperoncall","sniperoncall"
"546","A Typewriter’s Story","Jun 22, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Silent Night","Silent Night"
"547","Rabbit and the moon","Jun 20, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Silver Boar Gaming","Silver Boar Gaming"
"548","Rocket Swords","Sep 10, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Michael Crabbs","Michael Crabbs"
"549","Halfway Home","Oct 24, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Makeshift Monocle","DigiPen Institute of Technology"
"550","Edge Of Existence","Sep 24, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RealFire Interactive","RealFire Interactive"
"551","Dojini","Aug 31, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","BajoGames","BajoGames"
"552","Inevitable VR","Aug 20, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Davide Riccitiello","Mental Interactive, Doorsta"
"553","Volcano Eruption","Nov 7, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Lindero Edutainment","Lindero Edutainment"
"554","Fesnia","Jul 2, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Anima","Team Syukino"
"555","MixCast","Jul 4, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Blueprint Reality","Blueprint Reality"
"556","Redline Ultimate Racing","Feb 14, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","SimProse Studios","SimProse Studios"
"557","Supermarket VR and mini-games","Apr 15, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Vicente Rosell Roig","Vicente Rosell Roig"
"559","Escape","Jan 29, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Ragdoll Inc","Ragdoll Inc"
"560","Les 4 Alice: Lorange Journey","Aug 13, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","","PalveGames"
"561","Burnt Rubber","Dec 20, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fishbowl Interactive","Fishbowl Interactive"
"562","Obsolete Souls","Sep 29, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Dennel Cake, LLC.","Dennel Cake, LLC."
"563","Juventus VR","Apr 20, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Forge Reply S.r.l.","Juventus Football Club S.p.A."
"564","bLogic Blox","Nov 12, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Alex Williams","Grubby Monster Games"
"565","RPGGAME","Oct 25, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","RPGGAME","RPGGAME."
"566","Ancient Frontier: Steel Shadows BETA","Nov 24, 2018","N/A","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Fair Weather Studios, LLC","Fair Weather Studios, LLC"
"567","Belle II in Virtual Reality","Mar 5, 2018","Free","N/A (N/A)","0 .. 20,000","00:00 (00:00)","Zachary Duer, Tanner Upthegrove, Leo Piilonen, George Glasson, W. Jesse Barber, Samantha Spytek, Christopher Dobson","Virginia Tech Institute for Creativity, Arts and Technology, Virginia Tech Department of Physics, Virginia Tech School of Education"
